time,height,speed,v_y,v_x,Ma,Cd_A_rocket,angle_to_vertical,deployment_angle_needed
3.0009999999997805,486.95077991772354,323.7831433883432,308.92876293743404,96.94608487392912,0.6936959413612473,0.005123589250505785,0.30408126298881105,0.3224235868537132
3.0009999999997805,487.13321959719116,316.56464692302353,309.54569491149516,66.29206923349207,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.3540619406038546
3.0009999999997805,487.55038315159186,320.1470249747112,309.5833741178005,81.56133930972646,0.69307952514713,0.005125360599549079,0.25760171284180283,0.3423653370962265
3.0009999999997805,488.5043890101179,312.88700114726913,310.7343775919033,36.639078447794894,0.6918329050620038,0.0051289429181911985,0.11736931967215089,0.383015827975196
3.0009999999997805,490.2761441054337,330.8149912375557,310.71478005371205,113.55564223620684,0.6944093814035744,0.005121539091364154,0.35038587998936155,0.32184834405825613
3.0009999999997805,490.8803525835713,316.36554904031385,312.1092544850635,51.72014969387752,0.6921463009960115,0.0051280423358003365,0.16421936001121445,0.3881930131343101
3.0009999999997805,491.97089105089594,327.1211139387385,312.1135955450365,97.94552904788716,0.6936959413612473,0.005123589250505785,0.304081262988811,0.35041873623262615
3.0009999999997805,492.26093769821426,319.8969063643185,312.80407064740564,66.98988048858146,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.38416631356611025
3.0009999999997805,492.6290329760876,323.48188981819777,312.80820093152755,82.41093659420278,0.69307952514713,0.005125360599549079,0.25760171284180283,0.371319224467568
3.0009999999997805,493.7012442123532,316.2155862658571,314.04006245990223,37.02885587809059,0.6918329050620038,0.0051289429181911985,0.11736931967215092,0.4146541817253374
3.0009999999997805,495.22842838932695,334.15655680561184,313.85331318556774,114.70266892546145,0.6944093814035744,0.005121539091364154,0.35038587998936155,0.34830951264928345
3.0009999999997805,496.0475141897142,319.69571271442237,315.3946150585905,52.264572322234116,0.6921463009960115,0.0051280423358003365,0.16421936001121443,0.4190643764905086
3.0009999999997805,496.99100218406835,330.4590844891338,315.2984281526389,98.94497322184519,0.6936959413612473,0.005123589250505785,0.304081262988811,0.3782221380130534
3.0009999999997805,497.3886557992373,323.22916580561355,316.0624463833161,67.68769174367085,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.414270686528366
3.0009999999997805,497.70768280058337,326.81675466168434,316.0330277452546,83.2605338786791,0.69307952514713,0.005125360599549079,0.2576017128418029,0.4004648594373952
3.0009999999997805,498.8980994145885,319.5441713844451,317.3457473279012,37.418633308386276,0.6918329050620038,0.0051289429181911985,0.1173693196721509,0.44629253547547876
3.0009999999997805,500.1807126732202,337.49812237366797,316.99184631742344,115.84969561471607,0.6944093814035744,0.005121539091364154,0.3503858799893615,0.37438718604333926
3.0009999999997805,501.21467579585703,323.02587638853095,318.6799756321175,52.80899495059072,0.6921463009960115,0.0051280423358003365,0.16421936001121443,0.4501274874451929
3.0009999999997805,502.01111331724076,333.7970550395291,318.4832607602413,99.94441739580323,0.6936959413612473,0.005123589250505785,0.30408126298881105,0.405833792194995
3.0009999999997805,502.51637390026036,326.5614252469085,319.3208221192266,68.38550299876024,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.44437505949062167
3.0009999999997805,502.7863326250791,330.1516195051709,319.25785455898176,84.11013116315542,0.69307952514713,0.005125360599549079,0.25760171284180283,0.4296104944072224
3.0009999999997805,504.09495461682377,322.8727565030331,320.6514321959002,37.80841073868197,0.6918329050620038,0.0051289429181911985,0.1173693196721509,0.4781226368241058
3.0009999999997805,505.1329969571135,340.8396879417241,320.1303794492791,116.99672230397069,0.6944093814035744,0.005121539091364154,0.35038587998936155,0.4004648594373952
3.0009999999997805,506.3818374019999,326.3560400626395,321.96533620564446,53.35341757894733,0.6921463009960115,0.0051280423358003365,0.16421936001121443,0.48119059839987705
3.0009999999997805,507.03122445041316,337.1350255899244,321.6680933678437,100.94386156976127,0.6936959413612473,0.005123589250505785,0.30408126298881105,0.43344544637693644
3.0009999999997805,507.64409200128347,329.8936846882035,322.57919785513707,69.08331425384964,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.47467118005136305
3.0009999999997805,507.8649824495749,333.4864843486575,322.48268137270884,84.95972844763173,0.69307952514713,0.005125360599549079,0.25760171284180283,0.4583726341800782
3.0009999999997805,509.2918098190591,326.20134162162105,323.9571170638992,38.19818816897766,0.6918329050620038,0.0051289429181911985,0.11736931967215089,0.5099527381727329
3.0009999999997805,510.0852812410068,344.1812535097802,323.26891258113477,118.1437489932253,0.6944093814035744,0.005121539091364154,0.35038587998936155,0.4263507852329654
3.0009999999997805,511.54899900814274,329.6862037367481,325.25069677917145,53.897840207303936,0.6921463009960115,0.0051280423358003365,0.16421936001121443,0.512445456953047
3.0009999999997805,512.0513355835856,340.47299614031965,324.8529259754461,101.94330574371929,0.6936959413612473,0.005123589250505785,0.30408126298881105,0.46086535296039227
3.0009999999997805,512.7718101023065,333.2259441294985,325.83757359104754,69.78112550893903,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.5047755530136189
3.0009999999997805,512.9436322740706,336.82134919214405,325.7075081864359,85.80932573210805,0.69307952514713,0.005125360599549079,0.25760171284180283,0.48732652155141964
3.0009999999997805,514.4886650212944,329.529926740209,327.26280193189814,38.58796559927335,0.6918329050620038,0.0051289429181911985,0.11736931967215092,0.5421663347183312
3.0009999999997805,515.0375655249001,347.52281907783635,326.40744571299047,119.29077568247992,0.6944093814035744,0.005121539091364154,0.35038587998936155,0.4520449634300499
3.0009999999997805,516.7161606142856,333.0163674108567,328.53605735269844,54.44226283566054,0.6921463009960115,0.0051280423358003365,0.16421936001121445,0.5438920631047026
3.0009999999997805,517.071446716758,343.81096669071496,328.03775858304857,102.94274991767733,0.6936959413612473,0.005123589250505785,0.30408126298881105,0.48828525954384816
3.0009999999997805,517.8995282033296,336.55820357079347,329.095949326958,70.47893676402842,0.6925623507609527,0.005126846764794557,0.21097240359544722,0.5350716735743601
3.0009999999997805,518.0222820985664,340.1562140356306,328.93233500016305,86.65892301658437,0.69307952514713,0.005125360599549079,0.25760171284180283,0.5162804089227611
3.0009999999997805,519.6855202235297,332.858511858797,330.56848679989713,38.97774302956904,0.6918329050620038,0.0051289429181911985,0.1173693196721509,0.5743799312639297
3.0009999999997805,519.9898498087933,350.86438464589247,329.54597884484616,120.43780237173453,0.6944093814035744,0.005121539091364154,0.3503858799893615,0.47793088922562005
